ID,Timestamp,Conversation,Question bookmark,Speaker,Utterance,[parent] Read material content,[parent] Scaffolding (+orange) (+blue),[parent] Extended comments/questions (math) (+blue),[parent] Extended comments/questions (literacy),[parent] Extended comments/questions (personal),[parent] Check child's needs,[parent] Redirect child attention,[parent] Encourage child engagement,[child] comment/question/response (math) (+blue) (+green),[child] neutral response,[child] correct response,[child] incorrect response,Please fill in the greatest numeral magnitude involved in the utterance.,<4,4 - 10 (inclusive),> 10,Structured Counting,Cardinality ,Counting subsets,Set Comparison ,Number Order ,Story Problem (addition),Story Problem (subtraction),Math language,Promotion of Independence,Prompt after error,Correction/Disaffirmation,Affirmation,Inquiry of information,Hint,Modeling,Instruction,Re-representation,Explanation,Physical support,,,,,,,,,,,,,,
2,56:53:00,A2-2,L4-1,Robot,How many friends would Pete have at the party if 1 more friend joined?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,57:03:00,A2-2,L4-1,Parent,Count the friends,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2,57:05:00,A2-2,L4-1,Child,"okay the pickles? 1, 2, 3, 4, 5",,,,,,,,,1,,1,,5,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,57:14:00,A2-2,L4-1,Parent,And then 1 more.,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2,57:15:00,A2-2,L4-1,Child,"Yeah, give it up for 1, 2, 3, 4, 5",,,,,,,,,1,,,,5,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:00:13,A2-2,L3-3,Robot,Which one of Pete's friends is 3rd on the bus?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:00:19,A2-2,L3-3,Parent,Which one is the 3rd? Listen,,1,,,,,,,,,,,3,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2,1:00:28,A2-2,L3-3,Robot,Which one of Pete's friends is 3rd on the bus?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:00:32,A2-2,L3-3,Child,3rd?,,,,,,,,,1,1,,,3,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:00:36,A2-2,L3-3,Parent,"1, 2, 3. The alligator or crocodile",,1,,,,,,,,,,,3,1,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,
2,1:00:41,A2-2,L3-3,Child,"one? Oh,",,,,,,,,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:08:02,A2-3,L1-2,Robot,How many different faces the little girl makes?,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
